img_id,filename,annotations
3406,003406.jpg,"[(15, [340, 36, 118, 325]), (15, [441, 74, 59, 218]), (7, [1, 3, 499, 371])]"
3408,003408.jpg,"[(18, [297, 258, 203, 117])]"
3412,003412.jpg,"[(14, [59, 130, 273, 370]), (15, [130, 61, 202, 379])]"
3413,003413.jpg,"[(4, [326, 235, 114, 81]), (4, [273, 279, 123, 36]), (4, [255, 119, 56, 201]), (4, [67, 28, 192, 299]), (4, [42, 295, 45, 29])]"
3416,003416.jpg,"[(3, [351, 63, 32, 43]), (3, [193, 127, 78, 58]), (3, [147, 179, 41, 109]), (15, [0, 10, 320, 286])]"
3417,003417.jpg,"[(19, [19, 82, 414, 175]), (15, [131, 221, 64, 59]), (15, [0, 256, 61, 70])]"
3420,003420.jpg,"[(7, [24, 215, 97, 51]), (7, [110, 218, 93, 46]), (7, [177, 218, 93, 44]), (7, [241, 222, 92, 38]), (7, [292, 225, 88, 36]), (7, [350, 229, 79, 32])]"
3421,003421.jpg,"[(9, [106, 321, 194, 179])]"
3424,003424.jpg,"[(13, [28, 238, 202, 262]), (15, [101, 311, 232, 189]), (15, [94, 81, 175, 331])]"
3430,003430.jpg,"[(12, [149, 127, 206, 197])]"
3433,003433.jpg,"[(2, [17, 165, 164, 329]), (15, [145, 15, 182, 380]), (9, [239, 311, 101, 144])]"
3436,003436.jpg,"[(13, [73, 137, 62, 134]), (13, [150, 100, 141, 258]), (13, [277, 91, 162, 270]), (16, [442, 179, 35, 57]), (15, [121, 91, 29, 44]), (15, [195, 57, 49, 59])]"
3439,003439.jpg,"[(10, [262, 176, 158, 119]), (10, [85, 88, 194, 207])]"
3441,003441.jpg,"[(6, [104, 97, 274, 177])]"
3450,003450.jpg,"[(15, [182, 124, 84, 230]), (15, [237, 132, 119, 144]), (15, [134, 167, 101, 118]), (18, [21, 132, 402, 238]), (16, [359, 57, 121, 138])]"
3452,003452.jpg,"[(11, [85, 299, 172, 172]), (9, [172, 327, 153, 173]), (9, [69, 300, 116, 175])]"
3466,003466.jpg,"[(15, [176, 14, 269, 269]), (16, [0, 99, 43, 75])]"
3477,003477.jpg,"[(9, [97, 114, 162, 237])]"
3484,003484.jpg,"[(15, [467, 34, 26, 44]), (15, [463, 28, 37, 131]), (15, [449, 42, 26, 51]), (15, [404, 29, 29, 91]), (7, [48, 64, 443, 259])]"
3487,003487.jpg,"[(15, [266, 240, 114, 135]), (15, [49, 160, 367, 214]), (20, [323, 30, 61, 59])]"
3489,003489.jpg,"[(12, [279, 31, 177, 226])]"
3491,003491.jpg,"[(12, [30, 14, 389, 333])]"
3493,003493.jpg,"[(1, [136, 118, 304, 116])]"
3496,003496.jpg,"[(5, [383, 198, 32, 71]), (15, [447, 68, 53, 171]), (15, [234, 60, 203, 273]), (15, [0, 4, 466, 329]), (15, [0, 33, 105, 122]), (15, [432, 90, 26, 56]), (15, [85, 89, 32, 42]), (15, [244, 105, 24, 41]), (15, [264, 137, 23, 20]), (15, [205, 106, 65, 59])]"
3497,003497.jpg,"[(19, [24, 100, 333, 154])]"
3499,003499.jpg,"[(19, [106, 25, 390, 299])]"
3500,003500.jpg,"[(8, [0, 80, 373, 288])]"
3506,003506.jpg,"[(16, [62, 41, 199, 246])]"
3508,003508.jpg,"[(12, [0, 156, 269, 344])]"
3509,003509.jpg,"[(16, [183, 27, 192, 472])]"
3510,003510.jpg,"[(9, [409, 243, 54, 104])]"
3511,003511.jpg,"[(2, [51, 8, 418, 315])]"
3522,003522.jpg,"[(8, [248, 1, 252, 327])]"
3524,003524.jpg,"[(3, [33, 38, 385, 442])]"
3525,003525.jpg,"[(8, [159, 0, 289, 375])]"
3529,003529.jpg,"[(15, [93, 44, 241, 261])]"
3539,003539.jpg,"[(14, [77, 148, 136, 201]), (14, [297, 143, 120, 198]), (14, [421, 122, 72, 109]), (15, [293, 74, 139, 242]), (15, [81, 63, 145, 264]), (15, [411, 77, 50, 124])]"
3548,003548.jpg,"[(15, [50, 35, 450, 340])]"
3549,003549.jpg,"[(2, [3, 40, 189, 162]), (2, [158, 47, 192, 168])]"
3550,003550.jpg,"[(15, [152, 15, 139, 485]), (15, [35, 21, 139, 479])]"
3551,003551.jpg,"[(7, [31, 111, 401, 180]), (7, [0, 105, 217, 89]), (7, [297, 98, 61, 20]), (7, [338, 103, 80, 30])]"
3555,003555.jpg,"[(16, [404, 260, 23, 28]), (16, [374, 264, 23, 26]), (16, [336, 264, 23, 32]), (16, [287, 269, 28, 28]), (16, [235, 271, 24, 33]), (7, [437, 240, 63, 61])]"
3564,003564.jpg,"[(19, [92, 50, 247, 254])]"
3565,003565.jpg,"[(3, [279, 217, 221, 100])]"
3575,003575.jpg,"[(15, [19, 150, 247, 225]), (15, [194, 139, 126, 125]), (15, [354, 116, 133, 166]), (18, [21, 145, 323, 219])]"
3576,003576.jpg,"[(6, [199, 68, 301, 163]), (14, [365, 136, 135, 105]), (15, [406, 99, 74, 120]), (15, [125, 111, 32, 82]), (15, [170, 111, 33, 81]), (15, [244, 110, 27, 33])]"
3577,003577.jpg,"[(5, [92, 236, 36, 103]), (5, [120, 229, 33, 104]), (5, [170, 219, 28, 85]), (15, [248, 114, 92, 106]), (15, [343, 106, 102, 154]), (15, [319, 104, 181, 271]), (15, [116, 129, 83, 112]), (15, [1, 126, 148, 160]), (11, [0, 205, 420, 170])]"
3585,003585.jpg,"[(15, [137, 182, 122, 229]), (14, [88, 243, 203, 182])]"
3586,003586.jpg,"[(8, [1, 0, 246, 188])]"
3588,003588.jpg,"[(9, [199, 62, 125, 257]), (9, [65, 81, 120, 249])]"
3596,003596.jpg,"[(7, [77, 106, 352, 198]), (7, [232, 71, 54, 25])]"
3599,003599.jpg,"[(2, [125, 33, 251, 294])]"
3603,003603.jpg,"[(15, [159, 262, 159, 113]), (15, [331, 244, 108, 131]), (15, [414, 216, 65, 145]), (15, [396, 141, 104, 206]), (15, [255, 101, 128, 168]), (15, [180, 132, 77, 91]), (15, [105, 134, 35, 52]), (15, [0, 92, 171, 283]), (11, [94, 222, 323, 153])]"
3604,003604.jpg,"[(12, [61, 102, 439, 273]), (20, [144, 0, 286, 142])]"
3605,003605.jpg,"[(19, [14, 79, 486, 304])]"
3608,003608.jpg,"[(7, [85, 63, 358, 222])]"
3609,003609.jpg,"[(18, [55, 102, 222, 95]), (9, [269, 103, 91, 110]), (9, [5, 134, 181, 136])]"
3614,003614.jpg,"[(3, [81, 112, 191, 138])]"
3621,003621.jpg,"[(2, [198, 152, 130, 119]), (15, [248, 71, 86, 153]), (6, [440, 61, 52, 59])]"
3622,003622.jpg,"[(16, [67, 222, 115, 125]), (16, [255, 265, 82, 100]), (16, [378, 268, 117, 105])]"
3625,003625.jpg,"[(13, [126, 87, 252, 188]), (15, [234, 40, 62, 156])]"
3627,003627.jpg,"[(12, [134, 0, 231, 333])]"
3628,003628.jpg,"[(15, [45, 163, 23, 88]), (15, [12, 162, 32, 96]), (19, [50, 0, 398, 324])]"
3629,003629.jpg,"[(16, [389, 169, 88, 169]), (16, [228, 41, 159, 281]), (16, [65, 15, 192, 184]), (16, [133, 67, 137, 225])]"
3634,003634.jpg,"[(7, [267, 101, 204, 114]), (7, [45, 104, 155, 91])]"
3635,003635.jpg,"[(6, [2, 44, 498, 281])]"
3642,003642.jpg,"[(6, [25, 57, 436, 169])]"
3644,003644.jpg,"[(15, [290, 103, 171, 178]), (15, [235, 100, 96, 94]), (15, [85, 109, 146, 172]), (11, [144, 181, 229, 91])]"
3645,003645.jpg,"[(13, [255, 126, 33, 56]), (15, [170, 113, 34, 65]), (15, [256, 105, 32, 55])]"
3646,003646.jpg,"[(3, [199, 141, 77, 161])]"
3656,003656.jpg,"[(8, [33, 36, 58, 48])]"
3658,003658.jpg,"[(2, [24, 9, 472, 324])]"
3662,003662.jpg,"[(20, [103, 7, 113, 114]), (9, [174, 146, 159, 354]), (15, [88, 129, 129, 321])]"
3663,003663.jpg,"[(15, [0, 42, 302, 240]), (15, [297, 84, 203, 194])]"
3664,003664.jpg,"[(9, [3, 233, 227, 142]), (15, [200, 214, 216, 160]), (15, [46, 183, 49, 100]), (15, [220, 193, 33, 80])]"
3671,003671.jpg,"[(12, [134, 5, 224, 318])]"
3678,003678.jpg,"[(20, [236, 69, 98, 74]), (15, [236, 87, 254, 239]), (15, [0, 0, 157, 257]), (5, [64, 235, 39, 97])]"
3679,003679.jpg,"[(3, [37, 52, 395, 250])]"
3681,003681.jpg,"[(17, [335, 58, 165, 293]), (17, [287, 80, 121, 204]), (17, [98, 102, 123, 170]), (12, [212, 137, 72, 146]), (12, [99, 155, 107, 175]), (12, [0, 158, 121, 168]), (12, [203, 152, 165, 174]), (17, [0, 83, 109, 75])]"
3688,003688.jpg,"[(15, [1, 1, 266, 332]), (15, [232, 78, 264, 255])]"
3694,003694.jpg,"[(20, [307, 189, 79, 76]), (16, [53, 57, 98, 206]), (9, [155, 180, 58, 72]), (15, [166, 132, 50, 113])]"
3695,003695.jpg,"[(19, [0, 144, 480, 139])]"
3698,003698.jpg,"[(17, [355, 258, 49, 64])]"
3699,003699.jpg,"[(16, [223, 71, 75, 107]), (15, [0, 64, 434, 248])]"
3700,003700.jpg,"[(15, [422, 109, 69, 260]), (15, [282, 120, 57, 213]), (15, [195, 134, 58, 160]), (15, [220, 130, 51, 145]), (15, [56, 168, 44, 183]), (15, [82, 166, 66, 206])]"
3704,003704.jpg,"[(3, [219, 61, 239, 286])]"
3705,003705.jpg,"[(17, [195, 99, 75, 77])]"
3713,003713.jpg,"[(7, [175, 229, 53, 47]), (7, [1, 216, 74, 128]), (7, [282, 233, 42, 22]), (7, [371, 220, 125, 67]), (7, [314, 215, 56, 40]), (7, [79, 203, 61, 68])]"
3714,003714.jpg,"[(17, [176, 168, 122, 121])]"
3732,003732.jpg,"[(15, [1, 202, 56, 252]), (15, [20, 216, 108, 283]), (13, [66, 0, 309, 500])]"
3735,003735.jpg,"[(15, [153, 32, 101, 161]), (15, [409, 88, 64, 112]), (13, [74, 77, 331, 253]), (13, [381, 128, 99, 142])]"
3740,003740.jpg,"[(15, [203, 159, 61, 170]), (15, [350, 140, 62, 175]), (15, [6, 155, 93, 198])]"
3743,003743.jpg,"[(18, [83, 144, 209, 129])]"
3748,003748.jpg,"[(3, [261, 173, 154, 147])]"
3749,003749.jpg,"[(15, [169, 56, 331, 319])]"
3751,003751.jpg,"[(18, [1, 189, 139, 145]), (9, [114, 170, 98, 77]), (9, [243, 153, 40, 53]), (20, [379, 0, 101, 153]), (15, [406, 33, 50, 107])]"
3752,003752.jpg,"[(19, [403, 322, 97, 29])]"
3758,003758.jpg,"[(16, [32, 33, 221, 297]), (16, [82, 1, 407, 332])]"
3759,003759.jpg,"[(15, [104, 128, 122, 247]), (15, [201, 141, 78, 234]), (15, [253, 135, 173, 240]), (20, [392, 188, 82, 102])]"
3763,003763.jpg,"[(8, [0, 0, 407, 375])]"
3767,003767.jpg,"[(9, [271, 169, 102, 132]), (9, [277, 200, 179, 175]), (9, [73, 164, 91, 118]), (9, [46, 198, 167, 177])]"
3773,003773.jpg,"[(1, [12, 120, 473, 110])]"
3779,003779.jpg,"[(13, [55, 104, 345, 279]), (15, [181, 68, 141, 192])]"
3781,003781.jpg,"[(15, [31, 97, 303, 278]), (15, [258, 59, 242, 316]), (15, [35, 251, 47, 45])]"
3784,003784.jpg,"[(2, [31, 231, 280, 176])]"
3786,003786.jpg,"[(6, [170, 164, 117, 109])]"
3788,003788.jpg,"[(8, [163, 122, 157, 144]), (9, [0, 0, 500, 281])]"
3790,003790.jpg,"[(7, [53, 114, 409, 155])]"
3792,003792.jpg,"[(12, [15, 107, 135, 153]), (12, [177, 107, 233, 181]), (12, [350, 86, 124, 181])]"
3797,003797.jpg,"[(15, [311, 303, 35, 75]), (15, [268, 288, 34, 51]), (15, [407, 312, 32, 60]), (4, [38, 0, 462, 400])]"
3806,003806.jpg,"[(7, [425, 84, 75, 81]), (7, [84, 26, 349, 235])]"
3807,003807.jpg,"[(8, [35, 66, 465, 309]), (8, [43, 38, 355, 306])]"
3811,003811.jpg,"[(4, [129, 86, 184, 183]), (4, [300, 203, 129, 53]), (15, [14, 86, 26, 45])]"
3817,003817.jpg,"[(15, [4, 2, 427, 331])]"
3818,003818.jpg,"[(19, [169, 136, 172, 74])]"
3824,003824.jpg,"[(15, [77, 21, 195, 348]), (14, [60, 144, 241, 307]), (7, [0, 42, 332, 213])]"
3827,003827.jpg,"[(2, [361, 172, 86, 54]), (2, [269, 110, 94, 109]), (2, [163, 159, 111, 101]), (2, [127, 139, 31, 41]), (2, [1, 151, 74, 87]), (15, [451, 112, 49, 143]), (15, [382, 135, 56, 79]), (15, [270, 112, 69, 141]), (15, [195, 87, 79, 175]), (15, [18, 92, 58, 130]), (15, [159, 127, 26, 54])]"
3828,003828.jpg,"[(3, [167, 52, 56, 34])]"
3830,003830.jpg,"[(19, [42, 19, 458, 322])]"
3834,003834.jpg,"[(16, [294, 49, 202, 286]), (16, [6, 56, 182, 277]), (16, [237, 267, 47, 55]), (16, [189, 179, 83, 131]), (16, [254, 214, 43, 55])]"
3835,003835.jpg,"[(7, [175, 277, 114, 55]), (7, [6, 275, 39, 25]), (6, [42, 196, 143, 117]), (6, [0, 230, 34, 61])]"
3847,003847.jpg,"[(15, [203, 150, 297, 225]), (15, [0, 58, 209, 317])]"
3849,003849.jpg,"[(14, [169, 174, 132, 93]), (15, [213, 162, 64, 97]), (15, [347, 187, 22, 48])]"
3856,003856.jpg,"[(15, [113, 151, 376, 219]), (15, [118, 20, 255, 339]), (15, [24, 113, 133, 105])]"
3859,003859.jpg,"[(5, [187, 14, 40, 182]), (15, [111, 0, 166, 128]), (11, [0, 119, 375, 381])]"
3860,003860.jpg,"[(4, [0, 0, 458, 212]), (15, [318, 109, 130, 201])]"
3861,003861.jpg,"[(4, [114, 51, 173, 243])]"
3865,003865.jpg,"[(11, [131, 252, 171, 123]), (15, [384, 59, 116, 316]), (15, [285, 169, 134, 206]), (15, [131, 176, 103, 86]), (15, [24, 170, 151, 205]), (5, [406, 189, 46, 66]), (5, [236, 220, 19, 64])]"
3866,003866.jpg,"[(19, [10, 81, 375, 153]), (19, [384, 132, 116, 71])]"
3874,003874.jpg,"[(17, [19, 307, 44, 24]), (17, [461, 240, 15, 22]), (17, [410, 206, 18, 14]), (17, [297, 199, 20, 20]), (17, [128, 286, 18, 15]), (17, [99, 293, 49, 31])]"
3879,003879.jpg,"[(15, [311, 56, 90, 269]), (15, [240, 63, 90, 271]), (15, [210, 62, 47, 273]), (15, [166, 88, 74, 259]), (15, [85, 72, 106, 254])]"
3887,003887.jpg,"[(10, [174, 442, 38, 30])]"
3889,003889.jpg,"[(13, [344, 74, 83, 221]), (13, [156, 78, 126, 216]), (13, [51, 104, 87, 193]), (15, [336, 31, 103, 162]), (15, [121, 34, 118, 154]), (15, [0, 57, 102, 251]), (15, [50, 47, 73, 149]), (9, [430, 118, 42, 48])]"
3890,003890.jpg,"[(8, [6, 269, 276, 231])]"
3898,003898.jpg,"[(3, [102, 74, 55, 30]), (3, [151, 86, 48, 24])]"
3899,003899.jpg,"[(12, [123, 116, 195, 181]), (15, [451, 132, 49, 107])]"
3907,003907.jpg,"[(18, [106, 166, 232, 155]), (18, [268, 208, 228, 167]), (9, [2, 128, 39, 148])]"
3912,003912.jpg,"[(8, [113, 99, 374, 295])]"
3913,003913.jpg,"[(15, [209, 1, 291, 373]), (15, [2, 0, 261, 375])]"
3921,003921.jpg,"[(12, [82, 67, 316, 308])]"
3932,003932.jpg,"[(5, [206, 344, 41, 149]), (15, [61, 19, 222, 474]), (16, [242, 272, 130, 140])]"
3935,003935.jpg,"[(12, [97, 54, 250, 286])]"
3936,003936.jpg,"[(7, [33, 201, 157, 58])]"
3939,003939.jpg,"[(13, [110, 86, 237, 112]), (13, [275, 78, 184, 119]), (15, [274, 44, 93, 73]), (15, [166, 51, 95, 125])]"
3945,003945.jpg,"[(2, [185, 172, 120, 104]), (2, [102, 135, 125, 121]), (2, [0, 115, 49, 115]), (15, [209, 119, 106, 122]), (15, [141, 94, 89, 128]), (15, [1, 39, 47, 114])]"
3949,003949.jpg,"[(3, [209, 150, 36, 43])]"
3953,003953.jpg,"[(15, [93, 179, 207, 250]), (15, [176, 111, 49, 63]), (15, [28, 1, 48, 62]), (15, [70, 2, 48, 59])]"
3956,003956.jpg,"[(16, [1, 75, 374, 425])]"
3961,003961.jpg,"[(15, [0, 0, 329, 500])]"
3969,003969.jpg,"[(12, [409, 117, 31, 63]), (3, [75, 135, 57, 50]), (3, [206, 151, 35, 30])]"
3970,003970.jpg,"[(13, [95, 114, 135, 323]), (15, [92, 87, 162, 206])]"
3971,003971.jpg,"[(7, [25, 124, 454, 149])]"
3974,003974.jpg,"[(4, [0, 46, 289, 213]), (15, [254, 163, 44, 153]), (15, [283, 140, 50, 172]), (15, [321, 145, 53, 167]), (15, [366, 151, 45, 163]), (15, [385, 151, 30, 169]), (15, [407, 140, 40, 188])]"
3983,003983.jpg,"[(20, [149, 53, 188, 165])]"
3987,003987.jpg,"[(7, [1, 378, 279, 121])]"
3988,003988.jpg,"[(9, [0, 221, 117, 115])]"
3991,003991.jpg,"[(8, [78, 52, 422, 212])]"
3993,003993.jpg,"[(1, [44, 86, 374, 159])]"
3997,003997.jpg,"[(7, [170, 109, 277, 153])]"
3998,003998.jpg,"[(7, [11, 59, 489, 248])]"
4005,004005.jpg,"[(19, [117, 184, 243, 33])]"
4008,004008.jpg,"[(12, [132, 54, 156, 256])]"
4009,004009.jpg,"[(1, [152, 105, 122, 150])]"
4012,004012.jpg,"[(15, [52, 119, 242, 381]), (15, [65, 225, 164, 247]), (9, [0, 112, 375, 388])]"
4013,004013.jpg,"[(3, [169, 169, 218, 174])]"
4014,004014.jpg,"[(9, [0, 74, 374, 426]), (15, [2, 47, 301, 453])]"
4016,004016.jpg,"[(8, [110, 58, 281, 234])]"
4017,004017.jpg,"[(16, [236, 0, 214, 217]), (15, [9, 3, 441, 372])]"
4019,004019.jpg,"[(7, [393, 315, 81, 45]), (7, [83, 322, 77, 36]), (7, [19, 320, 66, 33]), (15, [363, 315, 20, 52]), (15, [233, 309, 16, 47]), (7, [473, 323, 27, 32])]"
4023,004023.jpg,"[(10, [90, 145, 166, 110]), (10, [248, 84, 252, 246])]"
4028,004028.jpg,"[(9, [0, 151, 98, 179]), (16, [1, 1, 123, 226]), (15, [379, 171, 28, 23]), (15, [241, 191, 35, 39])]"
4033,004033.jpg,"[(15, [69, 6, 51, 132]), (14, [119, 35, 98, 133]), (14, [182, 1, 144, 195]), (14, [188, 0, 259, 280])]"
4034,004034.jpg,"[(12, [101, 117, 274, 341])]"
4035,004035.jpg,"[(8, [73, 148, 133, 114]), (12, [230, 14, 164, 283])]"
4037,004037.jpg,"[(16, [3, 103, 48, 57]), (16, [69, 176, 41, 51]), (16, [144, 238, 47, 54]), (16, [229, 178, 47, 53]), (16, [2, 333, 52, 89]), (16, [38, 403, 36, 72]), (16, [84, 405, 31, 68]), (16, [103, 307, 46, 52]), (16, [106, 255, 44, 64]), (16, [195, 262, 46, 50]), (16, [192, 304, 45, 48]), (16, [264, 396, 33, 76]), (16, [234, 394, 53, 75])]"
4046,004046.jpg,"[(3, [195, 55, 170, 143])]"
4052,004052.jpg,"[(1, [46, 107, 352, 106])]"
4058,004058.jpg,"[(15, [0, 23, 213, 380]), (15, [257, 201, 72, 183]), (15, [218, 236, 72, 137]), (15, [240, 179, 57, 78]), (15, [245, 187, 20, 26]), (15, [165, 187, 76, 175]), (15, [85, 156, 99, 198]), (15, [132, 164, 64, 180]), (15, [0, 92, 33, 104])]"
4067,004067.jpg,"[(14, [210, 151, 53, 33]), (14, [284, 147, 53, 35])]"
4091,004091.jpg,"[(15, [184, 109, 56, 221]), (15, [186, 91, 86, 219]), (15, [264, 109, 45, 191]), (15, [299, 120, 53, 192]), (15, [322, 108, 26, 38]), (15, [345, 101, 40, 190]), (15, [377, 95, 39, 202]), (15, [403, 99, 53, 206]), (7, [0, 142, 197, 233])]"
4092,004092.jpg,"[(15, [72, 101, 358, 273])]"
4093,004093.jpg,"[(9, [319, 161, 56, 114]), (9, [256, 188, 125, 132])]"
4095,004095.jpg,"[(12, [185, 96, 138, 208])]"
4100,004100.jpg,"[(20, [317, 161, 150, 125])]"
4106,004106.jpg,"[(20, [205, 194, 75, 79]), (9, [190, 280, 234, 95]), (18, [0, 272, 199, 103])]"
4111,004111.jpg,"[(15, [127, 113, 248, 262]), (9, [138, 107, 160, 260])]"
4120,004120.jpg,"[(6, [58, 40, 442, 261])]"
4121,004121.jpg,"[(16, [18, 153, 90, 110]), (15, [219, 91, 128, 151])]"
4129,004129.jpg,"[(8, [1, 33, 459, 286])]"
4131,004131.jpg,"[(3, [338, 97, 28, 13])]"
4133,004133.jpg,"[(15, [96, 17, 128, 317])]"
4136,004136.jpg,"[(2, [70, 100, 381, 238]), (15, [145, 31, 178, 337]), (7, [446, 35, 54, 56]), (7, [341, 25, 53, 24]), (7, [204, 17, 77, 42]), (7, [82, 18, 50, 21]), (7, [19, 18, 24, 17]), (7, [310, 28, 34, 16]), (6, [140, 0, 174, 45])]"
4137,004137.jpg,"[(12, [237, 126, 249, 244]), (15, [0, 107, 267, 244])]"
4138,004138.jpg,"[(15, [167, 246, 153, 234]), (15, [4, 71, 293, 409])]"
4140,004140.jpg,"[(2, [1, 0, 499, 375]), (5, [172, 128, 37, 80]), (5, [201, 150, 77, 68])]"
4146,004146.jpg,"[(13, [46, 59, 454, 316])]"
4149,004149.jpg,"[(8, [156, 91, 174, 171]), (11, [0, 88, 500, 287]), (9, [1, 13, 157, 362])]"
4152,004152.jpg,"[(5, [152, 44, 223, 382]), (5, [116, 328, 175, 172]), (5, [0, 30, 203, 287])]"
4158,004158.jpg,"[(5, [289, 182, 45, 124]), (5, [180, 157, 36, 125]), (5, [232, 159, 36, 128]), (15, [0, 46, 117, 287]), (15, [88, 54, 157, 199]), (15, [388, 71, 112, 250])]"
4163,004163.jpg,"[(20, [247, 196, 108, 120])]"
4164,004164.jpg,"[(9, [175, 153, 58, 68]), (20, [336, 134, 68, 72]), (18, [4, 234, 423, 132])]"
4168,004168.jpg,"[(13, [287, 223, 139, 201]), (15, [290, 166, 95, 177])]"
4169,004169.jpg,"[(15, [0, 21, 324, 479])]"
4170,004170.jpg,"[(4, [76, 188, 335, 62]), (15, [334, 152, 34, 55]), (15, [311, 173, 31, 41]), (15, [124, 139, 33, 57]), (15, [155, 142, 56, 77]), (15, [184, 139, 29, 79])]"
4171,004171.jpg,"[(3, [96, 301, 176, 132])]"
4189,004189.jpg,"[(12, [170, 56, 174, 224])]"
4190,004190.jpg,"[(20, [0, 114, 201, 212])]"
4196,004196.jpg,"[(1, [147, 70, 204, 159])]"
4200,004200.jpg,"[(10, [17, 52, 134, 200]), (10, [159, 52, 107, 194]), (10, [257, 30, 116, 221])]"
4201,004201.jpg,"[(15, [137, 120, 350, 255]), (15, [113, 99, 372, 276]), (9, [11, 189, 383, 186])]"
4209,004209.jpg,"[(12, [28, 96, 72, 99]), (12, [173, 116, 84, 83]), (15, [271, 2, 74, 190]), (15, [357, 2, 79, 240])]"
4215,004215.jpg,"[(14, [7, 1, 398, 373])]"
4220,004220.jpg,"[(3, [151, 131, 229, 83])]"
4221,004221.jpg,"[(3, [239, 154, 82, 86])]"
4223,004223.jpg,"[(15, [183, 4, 241, 323])]"
4224,004224.jpg,"[(1, [46, 87, 420, 212]), (15, [166, 228, 63, 132]), (15, [3, 191, 16, 41])]"
4228,004228.jpg,"[(7, [41, 70, 388, 192]), (7, [39, 55, 83, 32])]"
4231,004231.jpg,"[(7, [31, 112, 234, 74]), (15, [334, 160, 166, 170])]"
4232,004232.jpg,"[(12, [25, 129, 76, 51]), (12, [109, 139, 50, 43]), (12, [251, 127, 69, 44]), (15, [0, 81, 33, 89])]"
4237,004237.jpg,"[(20, [226, 158, 274, 217]), (20, [0, 2, 169, 373]), (15, [131, 137, 135, 196])]"
4241,004241.jpg,"[(4, [128, 80, 241, 245])]"
4242,004242.jpg,"[(7, [2, 12, 472, 362])]"
4244,004244.jpg,"[(7, [341, 74, 159, 61]), (7, [44, 80, 431, 117]), (7, [96, 179, 404, 194]), (15, [251, 161, 114, 105]), (15, [18, 101, 174, 228]), (15, [0, 110, 155, 265])]"
4247,004247.jpg,"[(3, [110, 198, 109, 61]), (3, [185, 173, 43, 75])]"
4253,004253.jpg,"[(9, [140, 191, 112, 146]), (9, [180, 162, 87, 129]), (9, [273, 181, 79, 127]), (11, [166, 178, 182, 154])]"
4255,004255.jpg,"[(14, [38, 1, 94, 23]), (14, [366, 0, 52, 59]), (14, [0, 2, 446, 369])]"
4256,004256.jpg,"[(19, [1, 1, 499, 299])]"
4263,004263.jpg,"[(3, [75, 111, 291, 217])]"
4269,004269.jpg,"[(15, [0, 63, 279, 269]), (15, [299, 39, 201, 293])]"
4270,004270.jpg,"[(15, [279, 119, 154, 256]), (15, [139, 102, 194, 273]), (9, [96, 214, 206, 161])]"
4271,004271.jpg,"[(3, [211, 269, 43, 78])]"
4272,004272.jpg,"[(12, [162, 145, 205, 249])]"
4273,004273.jpg,"[(15, [0, 14, 321, 361]), (15, [263, 58, 237, 317])]"
4280,004280.jpg,"[(5, [181, 182, 116, 318])]"
4281,004281.jpg,"[(19, [269, 0, 231, 375])]"
4283,004283.jpg,"[(14, [152, 0, 223, 499])]"
4287,004287.jpg,"[(15, [1, 0, 499, 400]), (8, [74, 80, 302, 320])]"
4291,004291.jpg,"[(15, [2, 0, 372, 500])]"
4292,004292.jpg,"[(16, [9, 157, 174, 255]), (15, [155, 31, 116, 346])]"
4296,004296.jpg,"[(11, [33, 234, 289, 266]), (11, [113, 64, 202, 172]), (5, [187, 102, 33, 69]), (15, [81, 1, 82, 97]), (15, [44, 37, 104, 114]), (15, [48, 85, 101, 135]), (15, [0, 179, 144, 205]), (15, [315, 23, 60, 237])]"
4300,004300.jpg,"[(14, [78, 200, 157, 117])]"
4303,004303.jpg,"[(6, [0, 2, 305, 279]), (7, [409, 128, 73, 26]), (7, [294, 129, 116, 40]), (7, [388, 126, 47, 19])]"
4307,004307.jpg,"[(13, [170, 86, 284, 176]), (13, [60, 95, 235, 150])]"
4315,004315.jpg,"[(19, [134, 149, 131, 208])]"
4318,004318.jpg,"[(12, [0, 60, 365, 223])]"
4322,004322.jpg,"[(5, [2, 349, 48, 140]), (15, [2, 36, 239, 464])]"
4325,004325.jpg,"[(4, [0, 21, 189, 325])]"
4327,004327.jpg,"[(12, [11, 65, 482, 350]), (15, [131, 0, 272, 397])]"
4333,004333.jpg,"[(5, [354, 38, 59, 226]), (5, [412, 64, 53, 204])]"
4338,004338.jpg,"[(14, [68, 74, 382, 239])]"
4339,004339.jpg,"[(13, [32, 199, 167, 253]), (15, [63, 94, 106, 229])]"
4345,004345.jpg,"[(8, [104, 7, 263, 309])]"
4347,004347.jpg,"[(3, [178, 10, 180, 323])]"
4359,004359.jpg,"[(15, [162, 129, 62, 169]), (15, [233, 149, 35, 78]), (15, [258, 147, 44, 108]), (2, [256, 196, 42, 80]), (2, [149, 209, 71, 120])]"
4360,004360.jpg,"[(15, [17, 64, 316, 436])]"
4361,004361.jpg,"[(14, [297, 118, 156, 160]), (14, [185, 108, 147, 181]), (14, [37, 119, 132, 160]), (15, [68, 37, 34, 91])]"
4365,004365.jpg,"[(7, [56, 77, 428, 205])]"
4367,004367.jpg,"[(7, [108, 50, 392, 325])]"
4370,004370.jpg,"[(5, [206, 156, 36, 45]), (15, [105, 58, 299, 274]), (15, [2, 1, 259, 329])]"
